"long","lat","unique_squirrel_id","shift","date","age","primary_fur_color","activities","interaction","lat_long"
-73.9595757792683,40.7899242643847,"31E-PM-1006-01","PM",10062018,"Adult","Gray","foraging","indifferent","POINT (-73.9595757792683 40.7899242643847)"
-73.9686816795392,40.775770422667,"14F-PM-1012-02","PM",10122018,"Adult","Gray","climbing","indifferent","POINT (-73.9686816795392 40.775770422667)"
-73.9654210263521,40.7782529692575,"17G-AM-1018-01","AM",10182018,"Juvenile","Gray","foraging","runs away","POINT (-73.9654210263521 40.77825296925751)"
-73.9745305540008,40.7742043234014,"10C-PM-1013-02","PM",10132018,"Adult","Gray","eating","indifferent","POINT (-73.9745305540008 40.7742043234014)"
-73.955516031113,40.7923188156277,"35G-AM-1007-01","AM",10072018,"Adult","Gray","climbing","indifferent","POINT (-73.955516031113 40.7923188156277)"
-73.9649658099293,40.7823262369074,"22F-PM-1014-03","PM",10142018,"Juvenile","Gray","foraging","indifferent","POINT (-73.9649658099293 40.7823262369074)"
-73.9619417432685,40.7930365939865,"33B-PM-1010-12","PM",10102018,"Adult","Gray","foraging","runs away","POINT (-73.9619417432685 40.7930365939865)"
-73.953296595236,40.7927644594513,"36I-AM-1017-03","AM",10172018,"Adult","Gray","running","indifferent","POINT (-73.953296595236 40.7927644594513)"
-73.9725157534356,40.7658376729234,"2I-PM-1006-02","PM",10062018,"Adult","Gray","running","indifferent","POINT (-73.9725157534356 40.7658376729234)"
-73.9687476703117,40.7742856696093,"12G-AM-1012-01","AM",10122018,"Adult","Cinnamon","climbing","indifferent","POINT (-73.9687476703117 40.7742856696093)"
-73.9745040517502,40.77333038538,"9C-PM-1006-06","PM",10062018,"Adult","Gray","foraging","indifferent","POINT (-73.97450405175022 40.77333038538)"
-73.9772635911119,40.7709428872533,"6B-PM-1017-03","PM",10172018,"Adult","Gray","foraging","runs away","POINT (-73.9772635911119 40.7709428872533)"
-73.9730111650468,40.7782157736204,"14B-PM-1014-05","PM",10142018,"Adult","Gray","foraging","runs away","POINT (-73.9730111650468 40.7782157736204)"
-73.9582523503306,40.7996897499473,"41A-PM-1007-05","PM",10072018,"Adult","Gray","running","runs away","POINT (-73.9582523503306 40.7996897499473)"
-73.9706641770728,40.7759229213762,"13E-AM-1017-12","AM",10172018,"Adult","Gray","eating","indifferent","POINT (-73.9706641770728 40.7759229213762)"
-73.969345754447,40.7770429650288,"15E-AM-1013-02","AM",10132018,"Adult","Gray","running","approaches","POINT (-73.969345754447 40.7770429650288)"
-73.980854228628,40.7678702158382,"1B-AM-1012-17","AM",10122018,"Adult","Gray","climbing","indifferent","POINT (-73.98085422862802 40.7678702158382)"
-73.9529413156461,40.7920963446605,"36I-PM-1007-06","PM",10072018,"Adult","Cinnamon","eating","indifferent","POINT (-73.9529413156461 40.7920963446605)"
-73.9682144039334,40.7773070675393,"15F-AM-1007-08","AM",10072018,"Adult","Cinnamon","foraging","indifferent","POINT (-73.9682144039334 40.7773070675393)"
-73.958494212554,40.7995008636057,"41A-AM-1013-01","AM",10132018,"Adult","Gray","running","indifferent","POINT (-73.958494212554 40.7995008636057)"
-73.9697983725608,40.7700677022205,"8I-PM-1013-09","PM",10132018,"Adult","Gray","foraging","indifferent","POINT (-73.9697983725608 40.7700677022205)"
-73.9697196619878,40.7814068507607,"19B-AM-1019-01","AM",10192018,"Juvenile","Gray","running","indifferent","POINT (-73.9697196619878 40.7814068507607)"
-73.9706851546184,40.7780777016038,"15D-PM-1017-04","PM",10172018,"Adult","Cinnamon","running","indifferent","POINT (-73.9706851546184 40.7780777016038)"
-73.970475755546,40.7763348062134,"13E-AM-1017-02","AM",10172018,"Adult","Gray","foraging","approaches","POINT (-73.970475755546 40.7763348062134)"
-73.9777259022441,40.7682059907903,"3D-PM-1010-10","PM",10102018,"Adult","Gray","foraging","runs away","POINT (-73.9777259022441 40.7682059907903)"
-73.9716881838671,40.778553537087,"15C-PM-1017-02","PM",10172018,"Adult","Gray","climbing","runs away","POINT (-73.9716881838671 40.778553537087)"
-73.9633250636501,40.7922155082679,"32A-PM-1013-09","PM",10132018,"Adult","Gray","foraging","indifferent","POINT (-73.9633250636501 40.7922155082679)"
-73.967418114684,40.7764595360054,"15G-AM-1008-05","AM",10082018,"Adult","Gray","foraging","indifferent","POINT (-73.967418114684 40.7764595360054)"
-73.9771695272048,40.7724277276263,"7B-AM-1008-03","AM",10082018,"Adult","Gray","chasing","indifferent","POINT (-73.9771695272048 40.7724277276263)"
-73.9699675160516,40.7773012642758,"15E-PM-1008-07","PM",10082018,"Adult","Gray","eating","indifferent","POINT (-73.9699675160516 40.7773012642758)"
-73.9758959798289,40.7694125671679,"4D-PM-1008-01","PM",10082018,"Adult","Cinnamon","eating","runs away","POINT (-73.9758959798289 40.7694125671679)"
-73.9753283783695,40.7733043910649,"8C-PM-1013-02","PM",10132018,"Adult","Gray","foraging","indifferent","POINT (-73.9753283783695 40.7733043910649)"
-73.9785300509908,40.7721127748427,"6A-AM-1006-07","AM",10062018,"Adult","Gray","eating","indifferent","POINT (-73.9785300509908 40.7721127748427)"
-73.9540022445432,40.7979409854977,"41E-AM-1007-01","AM",10072018,"Adult","Gray","foraging","indifferent","POINT (-73.9540022445432 40.7979409854977)"
-73.9608757424052,40.7906686504657,"31D-AM-1014-06","AM",10142018,"Adult","Gray","eating","indifferent","POINT (-73.9608757424052 40.7906686504657)"
-73.9801902133148,40.769557595068,"3A-AM-1012-03","AM",10122018,"Juvenile","Gray","climbing","runs away","POINT (-73.9801902133148 40.769557595068)"
-73.959077668148,40.7926045823346,"34D-AM-1008-02","AM",10082018,"Adult","Black","foraging","indifferent","POINT (-73.959077668148 40.7926045823346)"
-73.9576559099012,40.7992598626483,"41B-AM-1010-09","AM",10102018,"Adult","Gray","chasing","indifferent","POINT (-73.9576559099012 40.7992598626483)"
-73.954595058342,40.7956567934304,"39F-AM-1014-04","AM",10142018,"Juvenile","Gray","foraging","indifferent","POINT (-73.954595058342 40.7956567934304)"
-73.9606344681252,40.7958337780644,"37B-PM-1013-04","PM",10132018,"Adult","Gray","running","runs away","POINT (-73.9606344681252 40.795833778064406)"
-73.9580105174865,40.7974468322692,"39C-PM-1006-03","PM",10062018,"Adult","Gray","foraging","runs away","POINT (-73.9580105174865 40.7974468322692)"
-73.9557263533489,40.7939505791448,"37F-PM-1014-02","PM",10142018,"Juvenile","Gray","eating","indifferent","POINT (-73.95572635334891 40.7939505791448)"
-73.97002473509,40.7836929044459,"21A-AM-1019-08","AM",10192018,"Adult","Gray","eating","indifferent","POINT (-73.97002473509 40.7836929044459)"
-73.9711801122578,40.7786888942214,"16C-AM-1014-02","AM",10142018,"Adult","Gray","foraging","approaches","POINT (-73.97118011225781 40.77868889422141)"
-73.9595645962539,40.7899599350145,"31E-PM-1006-03","PM",10062018,"Adult","Gray","eating","indifferent","POINT (-73.9595645962539 40.7899599350145)"
-73.9587712679442,40.7944502501428,"36D-PM-1007-02","PM",10072018,"Adult","Gray","foraging","approaches","POINT (-73.9587712679442 40.7944502501428)"
-73.9676206022477,40.784594234984,"23B-PM-1012-01","PM",10122018,"Adult","Gray","foraging","indifferent","POINT (-73.9676206022477 40.784594234984)"
-73.9741846413977,40.7762518164182,"12B-PM-1018-01","PM",10182018,"Adult","Gray","climbing","runs away","POINT (-73.9741846413977 40.7762518164182)"
-73.9707900566519,40.7771670550089,"14D-AM-1014-09","AM",10142018,"Adult","Gray","climbing","indifferent","POINT (-73.9707900566519 40.7771670550089)"
-73.975086415444,40.7671990131313,"3F-AM-1006-01","AM",10062018,"Adult","Gray","foraging","indifferent","POINT (-73.975086415444 40.7671990131313)"
-73.9557172336815,40.7921125657722,"35G-PM-1006-01","PM",10062018,"Adult","Black","running","runs away","POINT (-73.9557172336815 40.7921125657722)"
-73.9615602805554,40.7945662185621,"35A-PM-1013-08","PM",10132018,"Adult","Gray","foraging","runs away","POINT (-73.9615602805554 40.7945662185621)"
-73.9598084794625,40.7976165434502,"39A-PM-1014-01","PM",10142018,"Adult","Gray","chasing","indifferent","POINT (-73.9598084794625 40.7976165434502)"
-73.9746933852572,40.773313866931,"9C-PM-1006-05","PM",10062018,"Adult","Gray","eating","runs away","POINT (-73.9746933852572 40.773313866931)"
-73.9645147011741,40.7772566833799,"17I-AM-1014-04","AM",10142018,"Adult","Gray","eating","approaches","POINT (-73.9645147011741 40.7772566833799)"
-73.9714089647431,40.7767916587915,"14D-AM-1014-12","AM",10142018,"Adult","Gray","eating","approaches","POINT (-73.9714089647431 40.7767916587915)"
-73.9582850206205,40.7978975855555,"39B-PM-1014-01","PM",10142018,"Adult","Gray","eating","indifferent","POINT (-73.9582850206205 40.7978975855555)"
-73.9582643954055,40.8000460061272,"42A-AM-1019-01","AM",10192018,"Juvenile","Gray","foraging","indifferent","POINT (-73.95826439540551 40.8000460061272)"
-73.9771335416403,40.7668431485224,"2E-AM-1010-01","AM",10102018,"Adult","Gray","foraging","indifferent","POINT (-73.9771335416403 40.7668431485224)"
-73.9692190295442,40.7763366309154,"14F-AM-1007-02","AM",10072018,"Adult","Gray","foraging","indifferent","POINT (-73.9692190295442 40.7763366309154)"
-73.9642288873015,40.7820439983567,"22F-AM-1007-06","AM",10072018,"Adult","Cinnamon","climbing","approaches","POINT (-73.9642288873015 40.7820439983567)"
-73.9528462779437,40.7923843043685,"36I-AM-1017-04","AM",10172018,"Adult","Gray","foraging","indifferent","POINT (-73.9528462779437 40.7923843043685)"
-73.9609704650925,40.7938786854735,"34B-AM-1013-03","AM",10132018,"Adult","Cinnamon","running","approaches","POINT (-73.9609704650925 40.7938786854735)"
-73.9534509627885,40.7921084224711,"36I-AM-1017-07","AM",10172018,"Adult","Gray","chasing","indifferent","POINT (-73.9534509627885 40.7921084224711)"
-73.9577113026056,40.7904332453456,"32G-PM-1013-02","PM",10132018,"Juvenile","Black","foraging","indifferent","POINT (-73.9577113026056 40.7904332453456)"
-73.9591667162801,40.7937602121568,"35D-PM-1013-07","PM",10132018,"Juvenile","Gray","climbing","indifferent","POINT (-73.95916671628011 40.7937602121568)"
-73.9714243547433,40.7713973982359,"8G-PM-1017-02","PM",10172018,"Adult","Gray","foraging","indifferent","POINT (-73.9714243547433 40.7713973982359)"
-73.9629383420274,40.7889383725489,"29C-AM-1007-02","AM",10072018,"Adult","Black","running","runs away","POINT (-73.9629383420274 40.7889383725489)"
-73.9600964585868,40.7952339524416,"36B-PM-1013-02","PM",10132018,"Adult","Gray","running","approaches","POINT (-73.9600964585868 40.7952339524416)"
-73.9713519158027,40.7798470142991,"17B-AM-1010-01","AM",10102018,"Adult","Gray","eating","indifferent","POINT (-73.9713519158027 40.7798470142991)"
-73.9626120417397,40.7905126358626,"30C-AM-1014-02","AM",10142018,"Adult","Gray","running","indifferent","POINT (-73.9626120417397 40.7905126358626)"
-73.9764016030666,40.7689894344251,"4D-PM-1008-05","PM",10082018,"Adult","Cinnamon","foraging","indifferent","POINT (-73.9764016030666 40.7689894344251)"
-73.969485639023,40.780519159069,"18C-PM-1018-05","PM",10182018,"Adult","Gray","eating","indifferent","POINT (-73.969485639023 40.780519159069)"
-73.9741621946917,40.7752481472025,"11C-PM-1018-01","PM",10182018,"Adult","Gray","climbing","runs away","POINT (-73.9741621946917 40.7752481472025)"
-73.9629483374528,40.7936809905265,"33A-PM-1018-03","PM",10182018,"Adult","Gray","running","runs away","POINT (-73.9629483374528 40.7936809905265)"
-73.9583738783348,40.7979302775527,"39B-PM-1014-02","PM",10142018,"Juvenile","Gray","foraging","indifferent","POINT (-73.9583738783348 40.7979302775527)"
-73.9770948563006,40.7724063459185,"7B-AM-1008-04","AM",10082018,"Adult","Gray","chasing","indifferent","POINT (-73.9770948563006 40.7724063459185)"
-73.9591957793992,40.7949568873453,"36C-PM-1013-01","PM",10132018,"Adult","Gray","chasing","indifferent","POINT (-73.9591957793992 40.7949568873453)"
-73.9710547484029,40.7723589827074,"9F-PM-1014-03","PM",10142018,"Adult","Gray","foraging","indifferent","POINT (-73.9710547484029 40.7723589827074)"
-73.9757215415855,40.7668205976986,"2F-PM-1014-03","PM",10142018,"Adult","Gray","eating","indifferent","POINT (-73.9757215415855 40.7668205976986)"
-73.9565684577989,40.7936003940413,"36F-PM-1012-02","PM",10122018,"Juvenile","Gray","foraging","indifferent","POINT (-73.9565684577989 40.7936003940413)"
-73.9786805884996,40.7697559231927,"4B-PM-1018-02","PM",10182018,"Adult","Gray","eating","approaches","POINT (-73.9786805884996 40.7697559231927)"
-73.9678937289837,40.7782808361645,"16E-PM-1018-01","PM",10182018,"Juvenile","Gray","running","indifferent","POINT (-73.9678937289837 40.7782808361645)"
-73.9750463844984,40.7666871742836,"2F-PM-1014-08","PM",10142018,"Adult","Gray","running","indifferent","POINT (-73.9750463844984 40.7666871742836)"
-73.9696517826558,40.7769658302844,"14E-AM-1008-04","AM",10082018,"Adult","Gray","foraging","indifferent","POINT (-73.9696517826558 40.7769658302844)"
-73.9635028497015,40.7928207574906,"32A-PM-1013-05","PM",10132018,"Juvenile","Gray","foraging","runs away","POINT (-73.9635028497015 40.7928207574906)"
-73.9674177504573,40.7769569731993,"15G-PM-1019-03","PM",10192018,"Juvenile","Gray","running","runs away","POINT (-73.9674177504573 40.7769569731993)"
-73.9667755678511,40.7760256836088,"15H-PM-1008-02","PM",10082018,"Adult","Gray","chasing","runs away","POINT (-73.9667755678511 40.7760256836088)"
-73.9611368390233,40.7815619053395,"22I-AM-1007-02","AM",10072018,"Adult","Gray","running","indifferent","POINT (-73.9611368390233 40.7815619053395)"
-73.9799311173259,40.7685576997559,"2B-AM-1010-03","AM",10102018,"Adult","Cinnamon","foraging","indifferent","POINT (-73.9799311173259 40.7685576997559)"
-73.9675198230918,40.778631094685,"17F-AM-1007-02","AM",10072018,"Adult","Cinnamon","climbing","indifferent","POINT (-73.9675198230918 40.778631094685)"
-73.9786898656279,40.7720833097065,"6A-AM-1006-08","AM",10062018,"Adult","Gray","running","indifferent","POINT (-73.9786898656279 40.77208330970651)"
-73.9542828053256,40.7941797320355,"37G-AM-1014-03","AM",10142018,"Adult","Gray","running","runs away","POINT (-73.9542828053256 40.7941797320355)"
-73.9626527908786,40.7912472380247,"31B-AM-1017-03","AM",10172018,"Adult","Gray","eating","indifferent","POINT (-73.9626527908786 40.7912472380247)"
-73.9702228131711,40.7742131587983,"12F-PM-1007-12","PM",10072018,"Adult","Gray","foraging","indifferent","POINT (-73.9702228131711 40.7742131587983)"
-73.969105907,40.7820474909192,"20B-PM-1013-08","PM",10132018,"Adult","Gray","running","runs away","POINT (-73.969105907 40.7820474909192)"
-73.9664120826015,40.7888022709721,"27A-AM-1008-01","AM",10082018,"Adult","Gray","chasing","runs away","POINT (-73.96641208260151 40.7888022709721)"
-73.9594120573719,40.7841945750598,"26I-PM-1010-05","PM",10102018,"Adult","Gray","climbing","indifferent","POINT (-73.9594120573719 40.7841945750598)"
-73.9796383715206,40.7682477738244,"2B-AM-1010-07","AM",10102018,"Adult","Gray","foraging","indifferent","POINT (-73.9796383715206 40.7682477738244)"
-73.9697277998257,40.7705198722028,"8H-AM-1017-01","AM",10172018,"Adult","Gray","chasing","indifferent","POINT (-73.9697277998257 40.7705198722028)"
-73.958024711869,40.7938724278575,"36D-PM-1007-01","PM",10072018,"Adult","Gray","eating","indifferent","POINT (-73.958024711869 40.7938724278575)"
-73.9514111329059,40.7975085872897,"42G-AM-1018-01","AM",10182018,"Adult","Gray","foraging","approaches","POINT (-73.9514111329059 40.797508587289705)"
-73.9760801742337,40.7674218954729,"3E-AM-1006-04","AM",10062018,"Juvenile","Gray","foraging","runs away","POINT (-73.9760801742337 40.7674218954729)"
-73.9770235090023,40.774135208066,"9A-AM-1013-02","AM",10132018,"Adult","Gray","foraging","indifferent","POINT (-73.9770235090023 40.774135208066)"
-73.9561887624471,40.7958187455815,"38E-AM-1010-04","AM",10102018,"Adult","Gray","running","runs away","POINT (-73.95618876244711 40.7958187455815)"
-73.9676514056678,40.7730853732876,"11H-AM-1010-01","AM",10102018,"Adult","Gray","climbing","approaches","POINT (-73.9676514056678 40.7730853732876)"
-73.9698959071826,40.7716763799299,"9H-AM-1006-05","AM",10062018,"Adult","Gray","eating","indifferent","POINT (-73.9698959071826 40.7716763799299)"
-73.9708002461415,40.7726685284831,"10F-PM-1019-10","PM",10192018,"Adult","Gray","running","indifferent","POINT (-73.9708002461415 40.7726685284831)"
-73.9578924882613,40.789806297824,"32G-AM-1010-02","AM",10102018,"Adult","Gray","climbing","runs away","POINT (-73.9578924882613 40.789806297824)"
-73.9591695545875,40.7938116360767,"35D-PM-1013-08","PM",10132018,"Adult","Gray","foraging","indifferent","POINT (-73.9591695545875 40.7938116360767)"
-73.9763116425885,40.7688839576487,"4D-PM-1008-03","PM",10082018,"Adult","Cinnamon","eating","runs away","POINT (-73.9763116425885 40.7688839576487)"
-73.967042958599,40.7784370719371,"17F-AM-1007-05","AM",10072018,"Juvenile","Cinnamon","running","indifferent","POINT (-73.967042958599 40.7784370719371)"
-73.9738611257716,40.7737246779587,"10D-AM-1008-01","AM",10082018,"Adult","Gray","foraging","runs away","POINT (-73.9738611257716 40.7737246779587)"
-73.9622030085794,40.7917723228749,"32B-AM-1017-01","AM",10172018,"Adult","Gray","running","runs away","POINT (-73.9622030085794 40.7917723228749)"
-73.9718597156773,40.7765858763313,"13C-PM-1019-04","PM",10192018,"Adult","Gray","running","runs away","POINT (-73.9718597156773 40.7765858763313)"
-73.9616204569548,40.7926188605509,"33B-PM-1010-01","PM",10102018,"Adult","Gray","foraging","indifferent","POINT (-73.9616204569548 40.7926188605509)"
-73.9684758245091,40.7858531619022,"24A-PM-1007-02","PM",10072018,"Adult","Gray","running","indifferent","POINT (-73.9684758245091 40.7858531619022)"
-73.9706323458769,40.7713196034265,"9G-PM-1007-03","PM",10072018,"Adult","Cinnamon","running","indifferent","POINT (-73.9706323458769 40.771319603426505)"
